business_name,phone,lat,lng,detail_link
Layali Austin Hookah Lounge,(512) 520-8169,30.46116,-97.81701,https://www.yelp.com/biz/layali-austin-hookah-lounge-austin-3?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Houndstooth Coffee,(512) 243-8902,30.2814468098981,-97.7095832100541,https://www.yelp.com/biz/houndstooth-coffee-austin-3?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
281 Wine Tours,(830) 202-0697,30.1024055480957,-98.4235763549805,https://www.yelp.com/biz/281-wine-tours-blanco-12?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Cain and Abel's,(512) 476-3201,30.28768,-97.74448,https://www.yelp.com/biz/cain-and-abels-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Rustic Tap,(512) 662-4121,30.269679,-97.749197,https://www.yelp.com/biz/rustic-tap-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Pluckers,(512) 454-9464,30.323898,-97.707726,https://www.yelp.com/biz/pluckers-austin-4?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Applebee's Grill + Bar,(512) 371-7018,30.337642,-97.70204,https://www.yelp.com/biz/applebees-grill-bar-austin-3?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Raggedy Anne's,(512) 251-9647,30.4359607696533,-97.6840057373047,https://www.yelp.com/biz/raggedy-annes-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Lone Star Hookahs and Events,(512) 560-5173,30.29519,-97.73654,https://www.yelp.com/biz/lone-star-hookahs-and-events-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Applebee's Grill + Bar,(512) 257-9747,30.472165,-97.799632,https://www.yelp.com/biz/applebees-grill-bar-cedar-park?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
The Ranch,(512) 694-2469,30.2702312774387,-97.7500819055225,https://www.yelp.com/biz/the-ranch-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Full English,(512) 240-2748,30.21888,-97.79565,https://www.yelp.com/biz/full-english-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Baker St. Pub & Grill,(512) 691-9140,30.2418,-97.78381,https://www.yelp.com/biz/baker-st-pub-and-grill-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Chili's,(512) 454-6300,30.3278539667098,-97.7049051689876,https://www.yelp.com/biz/chilis-austin-30?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Pool Burger,(512) 334-9747,30.2778,-97.7725899,https://www.yelp.com/biz/pool-burger-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Chili's,(512) 336-0323,30.467475,-97.803843,https://www.yelp.com/biz/chilis-cedar-park?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Homer's Neighborhood Bar,(512) 251-5554,30.4356409178133,-97.6737805006219,https://www.yelp.com/biz/homers-neighborhood-bar-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Chili's,(512) 255-4001,30.4821599280873,-97.6733735345176,https://www.yelp.com/biz/chilis-round-rock-7?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Hanovers 2.0,(512) 660-5100,30.47609,-97.67361,https://www.yelp.com/biz/hanovers-2-0-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Fast Eddie's Austin - Northfork,(512) 331-5607,30.4711538128108,-97.7957709093736,https://www.yelp.com/biz/fast-eddies-austin-northfork-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Barrel O' Fun,(512) 572-1425,30.2981137997144,-97.7049248933204,https://www.yelp.com/biz/barrel-o-fun-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Love Goat,(512) 522-7289,30.29283,-97.7417399,https://www.yelp.com/biz/love-goat-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Rack Daddy's,(512) 252-3056,30.43549,-97.6744,https://www.yelp.com/biz/rack-daddys-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Applebee's Grill + Bar,(512) 388-7353,30.482577,-97.681498,https://www.yelp.com/biz/applebees-grill-bar-round-rock?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Cedar Park Pub,(512) 334-9144,30.481799,-97.805339,https://www.yelp.com/biz/cedar-park-pub-cedar-park?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
In N Out Auto Body & Collision,(512) 679-2454,30.35675,-97.70057,https://www.yelp.com/biz/in-n-out-auto-body-and-collision-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Holland Automotive,(512) 415-1826,30.37586,-97.67794,https://www.yelp.com/biz/holland-automotive-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Caliber Collision,(512) 331-8083,30.462795,-97.814189,https://www.yelp.com/biz/caliber-collision-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Covert Collision Center,(512) 476-4101,30.3703804,-97.7223969,https://www.yelp.com/biz/covert-collision-center-austin-3?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Vipa Automotor,(512) 608-7171,30.4299011230469,-97.6753234863281,https://www.yelp.com/biz/vipa-automotor-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Caliber Collision,(512) 233-0460,30.38409,-97.71473,https://www.yelp.com/biz/caliber-collision-austin-9?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
AMM Collision Center,(512) 382-9728,30.29182,-97.66506,https://www.yelp.com/biz/amm-collision-center-austin-6?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Service King Collision Repair of Round Rock,(512) 246-0460,30.4710277852084,-97.6723574867763,https://www.yelp.com/biz/service-king-collision-repair-of-round-rock-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Nyle Maxwell Collision Center,(512) 249-3280,30.4526079,-97.7904774,https://www.yelp.com/biz/nyle-maxwell-collision-center-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Corvette,(512) 339-8388,30.37679,-97.69001,https://www.yelp.com/biz/austin-corvette-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Caliber Collision,(512) 258-8114,30.487424,-97.808624,https://www.yelp.com/biz/caliber-collision-cedar-park?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Mingo's Body & Paint Shop,(512) 836-0600,30.37572,-97.69137,https://www.yelp.com/biz/mingos-body-and-paint-shop-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Point Collision Center,(512) 444-1053,30.213242,-97.75647,https://www.yelp.com/biz/point-collision-center-austin-6?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Pavillion Collision Center,(512) 258-4153,30.44067,-97.77708,https://www.yelp.com/biz/pavillion-collision-center-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Heritage Body & Frame,(512) 258-7594,30.482,-97.80574,https://www.yelp.com/biz/heritage-body-and-frame-cedar-park?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Guicho's Body Shop,(512) 837-1710,30.3869876861572,-97.6830596923828,https://www.yelp.com/biz/guichos-body-shop-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Network Auto Body & Paint Shop,(512) 478-4597,30.28435,-97.70469,https://www.yelp.com/biz/network-auto-body-and-paint-shop-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Body Shop,(512) 381-1101,30.3460521697998,-97.7146682739258,https://www.yelp.com/biz/austin-body-shop-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
The Paint Guy,(512) 923-9159,30.42464,-97.75142,https://www.yelp.com/biz/the-paint-guy-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Ellis & Salazar Automotive & Collision,(512) 295-4400,30.087838,-97.814709,https://www.yelp.com/biz/ellis-and-salazar-automotive-and-collision-buda?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Leif Johnson Collision Center,(512) 381-0455,30.4706101990078,-97.6698303222656,https://www.yelp.com/biz/leif-johnson-collision-center-pflugerville?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
The Body Shop,(512) 467-1545,30.4277306,-97.6765289,https://www.yelp.com/biz/the-body-shop-austin-5?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austex Automotive,(512) 833-8200,30.3769950866699,-97.6899108886719,https://www.yelp.com/biz/austex-automotive-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Xtreme Image Detailing & Reconditioning,(512) 848-4334,30.3620777,-97.6863429,https://www.yelp.com/biz/xtreme-image-detailing-and-reconditioning-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
J. Colunga's Body & Paint,(512) 927-6769,30.2561446,-97.7027018,https://www.yelp.com/biz/j-colungas-body-and-paint-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Tande's Automotive,(512) 832-5150,30.3793775779428,-97.6897259975532,https://www.yelp.com/biz/tandes-automotive-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Impact Center,(512) 450-0022,30.3040466308594,-97.6858444213867,https://www.yelp.com/biz/austin-impact-center-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Slick Rydes,(512) 833-6221,30.37748,-97.7126062,https://www.yelp.com/biz/slick-rydes-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
"AusTex Body & Frame, Inc.",(512) 670-0700,30.4508978,-97.6581141,https://www.yelp.com/biz/austex-body-and-frame-inc-pflugerville?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
A-1 Collision Masters,(512) 338-4844,30.4173355102539,-97.7478256225586,https://www.yelp.com/biz/a-1-collision-masters-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
AMM Collision Center,(512) 894-3888,30.195988,-98.022587,https://www.yelp.com/biz/amm-collision-center-dripping-springs?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Georgetown Collision,(512) 212-4991,30.744043,-97.633762,https://www.yelp.com/biz/georgetown-collision-georgetown?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Fix a Wreck,(512) 989-6800,30.430263,-97.68276,https://www.yelp.com/biz/fix-a-wreck-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Maaco Collision Repair & Auto Painting,(512) 360-8883,30.5109144543958,-97.6883818209171,https://www.yelp.com/biz/maaco-collision-repair-and-auto-painting-round-rock-3?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Vinyl of Central Texas,(512) 786-6996,30.3889868,-97.6710889,https://www.yelp.com/biz/vinyl-of-central-texas-hutto?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
L & L,(512) 945-1070,30.44753,-97.78183,https://www.yelp.com/biz/l-and-l-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Odom Refinishing,(512) 981-6366,30.3690205,-97.6771469,https://www.yelp.com/biz/odom-refinishing-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Mustang Paint and Body Shop,(512) 474-9548,30.27362,-97.72219,https://www.yelp.com/biz/mustang-paint-and-body-shop-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Mobile Auto Bodywork,(737) 207-2787,30.3696,-97.71074,https://www.yelp.com/biz/mobile-auto-bodywork-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Central Texas Collision Services,(512) 295-7618,30.0694653624932,-97.8380584716797,https://www.yelp.com/biz/central-texas-collision-services-buda-7?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
B&B Body and Paint,(512) 430-4146,30.470554,-97.67227,https://www.yelp.com/biz/b-and-b-body-and-paint-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
R P M Autosports,(512) 925-7535,30.3747,-97.69138,https://www.yelp.com/biz/r-p-m-autosports-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Finishmaster,(512) 973-0001,30.33883,-97.674,https://www.yelp.com/biz/finishmaster-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Gladwin Paint,(512) 928-8819,30.3275604248047,-97.6551513671875,https://www.yelp.com/biz/gladwin-paint-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Caliber Collision,(888) 225-4237,30.37167,-97.67461,https://www.yelp.com/biz/caliber-collision-austin-14?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
International Buddhist Progress Society,(512) 346-6789,30.368532,-97.7894107,https://www.yelp.com/biz/international-buddhist-progress-society-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Diamond Way Buddhism Meditation Center,(512) 284-9081,30.339283,-97.719096,https://www.yelp.com/biz/diamond-way-buddhism-meditation-center-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Kadampa Meditation Center,(512) 916-4444,30.2699192,-97.7415027,https://www.yelp.com/biz/kadampa-meditation-center-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
SGI-USA,(512) 323-9191,30.3474576,-97.7147885,https://www.yelp.com/biz/sgi-usa-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Tibetan Buddhist Temple,,30.3061753025411,-97.7233330036557,https://www.yelp.com/biz/tibetan-buddhist-temple-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Xiang Yun Temple,(512) 346-6789,30.3685322,-97.7894135,https://www.yelp.com/biz/xiang-yun-temple-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Mariposa Sangha,(512) 663-7835,30.30325,-97.73145,https://www.yelp.com/biz/mariposa-sangha-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Zen Center,(512) 452-5777,30.29881,-97.74346,https://www.yelp.com/biz/austin-zen-center-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Saffron,(512) 241-1732,30.35501,-97.7555,https://www.yelp.com/biz/saffron-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Conans Pizza North,(512) 459-3221,30.3576304070656,-97.7309694916713,https://www.yelp.com/biz/conans-pizza-north-austin-6?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Dimassi's Mediterranean Buffet,(512) 996-8900,30.43077,-97.76458,https://www.yelp.com/biz/dimassis-mediterranean-buffet-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Taj Palace Indian Restaurant,(512) 452-9959,30.328877,-97.707515,https://www.yelp.com/biz/taj-palace-indian-restaurant-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Shahi Cafè,(512) 837-8669,30.407199186216,-97.6791029560617,https://www.yelp.com/biz/shahi-caf%C3%A8-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
El Faro Taco & Cafe,(512) 252-3430,30.43549,-97.6744,https://www.yelp.com/biz/el-faro-taco-and-cafe-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Luby's,(512) 346-6040,30.368635,-97.744024,https://www.yelp.com/biz/lubys-austin-6?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Golden Corral Restaurants,(512) 973-8264,30.409379433956,-97.6771834709914,https://www.yelp.com/biz/golden-corral-restaurants-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Bheemas,(512) 358-6283,30.4352107278107,-97.6742550502624,https://www.yelp.com/biz/bheemas-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Souper Salad,(512) 252-6322,30.417223,-97.670745,https://www.yelp.com/biz/souper-salad-austin-5?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
